date,product_id,traffic,impressions,payment,revenue,product_ad_spend,shop_ad_spend,auto_ad_spend,run_shop_ad,run_product_ad,product_page_bounce_count,traffic_from_search,wm_yr_wk,month,d,doubleday,near_dday,end_of_month,weekend,other_commercial_sale,day_offs,avg_price,promotion_on,promotion_price,price_bin,discount_rate,comment_received,product_rating,high_rating,high_discount,high_comment,avg_category_rate,avg_category_comment,week_of_month,wday,day_of_year,conversion_rate
9/18/2024,3388329772,2,3,0,0,0,18859,0,1,0,1,0,202437,9,141,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,3,262,0
9/19/2024,3388329772,2,6,0,0,0,19561,0,1,0,0,0,202437,9,142,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,4,263,0
9/20/2024,3388329772,2,12,1,821145,0,19345,0,1,0,0,0,202437,9,143,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,5,264,0.5
9/21/2024,3388329772,3,5,1,821145,0,18750,0,1,0,0,0,202437,9,144,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,6,265,0.333333333
9/22/2024,3388329772,4,13,0,0,0,19257,0,1,0,0,1,202438,9,145,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,7,266,0
9/23/2024,3388329772,6,15,1,839808,0,19216,0,1,0,0,1,202438,9,146,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,1,267,0.166666667
9/24/2024,3388329772,2,2,0,0,0,19159,0,1,0,1,0,202438,9,147,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,2,268,0
9/25/2024,3388329772,0,0,0,0,0,19432,0,1,0,0,0,202438,9,148,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,3,269,0
9/26/2024,3388329772,4,4,0,0,0,19633,0,1,0,2,2,202438,9,149,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,4,270,0
9/27/2024,3388329772,2,3,0,0,0,19555,0,1,0,0,0,202438,9,150,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,5,271,0
9/28/2024,3388329772,3,5,0,0,0,25000,0,1,0,0,1,202438,9,151,0,0,1,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,6,272,0
9/29/2024,3388329772,3,6,0,0,0,22366,0,1,0,1,0,202439,9,152,0,0,1,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,7,273,0
9/30/2024,3388329772,1,1,0,0,0,12098,0,1,0,0,1,202439,9,153,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,6,1,274,0
10/1/2024,3388329772,2,9,1,1860940,0,8795,0,1,0,1,0,202439,10,154,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,2,275,0.5
10/2/2024,3388329772,4,9,0,0,0,18925,0,1,0,1,2,202439,10,155,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,3,276,0
10/3/2024,3388329772,6,12,1,880601,0,18878,0,1,0,2,1,202439,10,156,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,4,277,0.166666667
10/4/2024,3388329772,7,14,1,880601,0,18950,0,1,0,2,0,202439,10,157,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,5,278,0.142857143
10/5/2024,3388329772,1,2,0,0,0,19057,0,1,0,0,1,202439,10,158,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,6,279,0
10/6/2024,3388329772,1,1,0,0,0,19247,0,1,0,0,0,202440,10,159,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,7,280,0
10/7/2024,3388329772,0,0,0,0,0,19062,0,1,0,0,0,202440,10,160,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,1,281,0
10/8/2024,3388329772,4,10,0,0,0,21582,0,1,0,0,0,202440,10,161,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,2,282,0
10/9/2024,3388329772,8,17,0,0,0,25000,0,1,0,0,2,202440,10,162,0,1,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,3,283,0
10/10/2024,3388329772,10,14,2,1686453,0,45565,0,1,0,5,2,202440,10,163,1,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,4,284,0.2
10/11/2024,3388329772,1,2,0,0,0,50000,0,1,0,0,0,202440,10,164,0,1,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,5,285,0
10/12/2024,3388329772,4,5,0,0,0,27272,0,1,0,0,2,202440,10,165,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,6,286,0
10/13/2024,3388329772,4,4,0,0,0,30854,0,1,0,0,0,202441,10,166,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,7,287,0
10/14/2024,3388329772,3,13,0,0,0,25000,0,1,0,1,0,202441,10,167,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,1,288,0
10/15/2024,3388329772,4,7,0,0,0,19518,0,1,0,0,1,202441,10,168,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,2,289,0
10/16/2024,3388329772,5,18,1,876258,0,19896,0,1,0,2,2,202441,10,169,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,3,290,0.2
10/17/2024,3388329772,0,0,0,0,0,12477,0,1,0,0,0,202441,10,170,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,4,291,0
10/18/2024,3388329772,2,7,0,0,0,19670,0,1,0,1,0,202441,10,171,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,5,292,0
10/19/2024,3388329772,4,13,0,0,0,19090,0,1,0,0,1,202441,10,172,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,6,293,0
10/20/2024,3388329772,3,4,1,833945,0,16102,0,1,0,0,1,202442,10,173,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,7,294,0.333333333
10/21/2024,3388329772,1,4,0,0,0,17595,0,1,0,0,1,202442,10,174,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,1,295,0
10/22/2024,3388329772,2,3,0,0,0,11171,0,1,0,0,0,202442,10,175,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,2,296,0
10/23/2024,3388329772,1,2,0,0,0,7236,0,1,0,0,0,202442,10,176,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,3,297,0
10/24/2024,3388329772,1,1,0,0,0,19785,0,1,0,0,0,202442,10,177,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,4,298,0
10/25/2024,3388329772,2,9,1,820345,0,22969,0,1,0,0,0,202442,10,178,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,5,299,0.5
10/26/2024,3388329772,1,1,0,0,0,22482,0,1,0,0,0,202442,10,179,0,0,1,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,6,300,0
10/27/2024,3388329772,1,1,0,0,0,21280,0,1,0,0,0,202443,10,180,0,0,1,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,7,301,0
10/28/2024,3388329772,4,16,0,0,0,16892,0,1,0,0,1,202443,10,181,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,1,302,0
10/29/2024,3388329772,2,2,0,0,0,24381,0,1,0,1,1,202443,10,182,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,2,303,0
10/30/2024,3388329772,2,14,2,2690348,0,13458,0,1,0,0,2,202443,10,183,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,3,304,1
10/31/2024,3388329772,3,9,0,0,0,24011,0,1,0,1,0,202443,10,184,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,4,305,0
11/1/2024,3388329772,1,1,0,0,0,0,0,0,0,0,0,202443,11,185,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,5,306,0
11/2/2024,3388329772,0,0,0,0,0,0,0,0,0,0,0,202443,11,186,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,6,307,0
11/3/2024,3388329772,0,0,0,0,0,0,0,0,0,0,0,202444,11,187,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,1,7,308,0
11/4/2024,3388329772,0,0,0,0,0,0,0,0,0,0,0,202444,11,188,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,1,309,0
11/5/2024,3388329772,0,0,0,0,0,12685,0,1,0,0,0,202444,11,189,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,2,310,0
11/6/2024,3388329772,0,0,0,0,0,4391,0,1,0,0,0,202444,11,190,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,3,311,0
11/7/2024,3388329772,0,0,0,0,0,7486,0,1,0,0,0,202444,11,191,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,4,312,0
11/8/2024,3388329772,0,0,0,0,0,13307,0,1,0,0,0,202444,11,192,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,5,313,0
11/9/2024,3388329772,0,0,0,0,0,5069,0,1,0,0,0,202444,11,193,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,6,314,0
11/10/2024,3388329772,0,0,0,0,0,18176,0,1,0,0,0,202445,11,194,0,1,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,2,7,315,0
11/11/2024,3388329772,0,0,0,0,0,45176,0,1,0,0,0,202445,11,195,1,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,1,316,0
11/12/2024,3388329772,0,0,0,0,0,18135,0,1,0,0,0,202445,11,196,0,1,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,2,317,0
11/13/2024,3388329772,2,2,0,0,0,45068,0,1,0,0,0,202445,11,197,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,3,318,0
11/14/2024,3388329772,0,0,0,0,0,23391,0,1,0,0,0,202445,11,198,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,4,319,0
11/15/2024,3388329772,0,0,0,0,0,22750,0,1,0,0,0,202445,11,199,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,5,320,0
11/16/2024,3388329772,0,0,0,0,0,14890,0,1,0,0,0,202445,11,200,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,6,321,0
11/17/2024,3388329772,0,0,0,0,0,22704,0,1,0,0,0,202446,11,201,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,3,7,322,0
11/18/2024,3388329772,0,0,0,0,0,18285,0,1,0,0,0,202446,11,202,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,1,323,0
11/19/2024,3388329772,0,0,0,0,0,22517,0,1,0,0,0,202446,11,203,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,2,324,0
11/20/2024,3388329772,0,0,0,0,0,22501,0,1,0,0,0,202446,11,204,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,3,325,0
11/21/2024,3388329772,1,1,0,0,0,22512,0,1,0,0,0,202446,11,205,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,4,326,0
11/22/2024,3388329772,0,0,0,0,0,2406,0,1,0,0,0,202446,11,206,0,0,0,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,5,327,0
11/23/2024,3388329772,0,0,0,0,0,15753,0,1,0,0,0,202446,11,207,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,6,328,0
11/24/2024,3388329772,0,0,0,0,0,6251,0,1,0,0,0,202447,11,208,0,0,0,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,4,7,329,0
11/25/2024,3388329772,0,0,0,0,0,6902,0,1,0,0,0,202447,11,209,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,1,330,0
11/26/2024,3388329772,0,0,0,0,0,18994,0,1,0,0,0,202447,11,210,0,0,1,0,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,2,331,0
11/27/2024,3388329772,0,0,0,0,0,28521,0,1,0,0,0,202447,11,211,0,0,1,0,1,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,3,332,0
11/28/2024,3388329772,0,0,0,0,0,27821,0,1,0,0,0,202447,11,212,0,0,1,0,1,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,4,333,0
11/29/2024,3388329772,0,0,0,0,0,29090,0,1,0,0,0,202447,11,213,0,0,1,0,1,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,5,334,0
11/30/2024,3388329772,0,0,0,0,0,28949,0,1,0,0,0,202447,11,214,0,0,1,1,0,0,1166400,0,1166400,cheap,0,45,4.8,1,0,1,4.9,31,5,6,335,0
12/1/2024,3388329772,0,0,0,0,0,12377,0,1,0,0,0,202448,12,215,0,0,0,1,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,1,7,336,0
12/2/2024,3388329772,0,0,0,0,0,26094,0,1,0,0,0,202448,12,216,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,2,1,337,0
12/3/2024,3388329772,0,0,0,0,0,30000,0,1,0,0,0,202448,12,217,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,2,2,338,0
12/4/2024,3388329772,0,0,0,0,0,30000,0,1,0,0,0,202448,12,218,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,2,3,339,0
12/5/2024,3388329772,0,0,0,0,0,30000,0,1,0,0,0,202448,12,219,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,2,4,340,0
12/6/2024,3388329772,0,0,0,0,0,30000,0,1,0,0,0,202448,12,220,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,2,5,341,0
12/7/2024,3388329772,0,0,0,0,0,29093,0,1,0,0,0,202448,12,221,0,0,0,1,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,2,6,342,0
12/8/2024,3388329772,0,0,0,0,0,30000,0,1,0,0,0,202449,12,222,0,0,0,1,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,2,7,343,0
12/9/2024,3388329772,0,0,0,0,0,30000,0,1,0,0,0,202449,12,223,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,3,1,344,0
12/10/2024,3388329772,0,0,0,0,0,30000,0,1,0,0,0,202449,12,224,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,3,2,345,0
12/11/2024,3388329772,0,0,0,0,0,29423,0,1,0,0,0,202449,12,225,0,1,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,3,3,346,0
12/12/2024,3388329772,0,0,0,0,0,24124,0,1,0,0,0,202449,12,226,1,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,3,4,347,0
12/13/2024,3388329772,0,0,0,0,0,24690,0,1,0,0,0,202449,12,227,0,1,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,3,5,348,0
12/14/2024,3388329772,1,1,0,0,0,8447,0,1,0,0,0,202449,12,228,0,0,0,1,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,3,6,349,0
12/15/2024,3388329772,0,0,0,0,0,26961,0,1,0,0,0,202450,12,229,0,0,0,1,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,3,7,350,0
12/16/2024,3388329772,0,0,0,0,0,27009,0,1,0,0,0,202450,12,230,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,4,1,351,0
12/17/2024,3388329772,0,0,0,0,0,21434,0,1,0,0,0,202450,12,231,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,4,2,352,0
12/18/2024,3388329772,0,0,0,0,0,38378,0,1,0,0,0,202450,12,232,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,4,3,353,0
12/19/2024,3388329772,0,0,0,0,0,22389,0,1,0,0,0,202450,12,233,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,4,4,354,0
12/20/2024,3388329772,0,0,0,0,0,40000,0,1,0,0,0,202450,12,234,0,0,0,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,4,5,355,0
12/21/2024,3388329772,0,0,0,0,0,35758,0,1,0,0,0,202450,12,235,0,0,0,1,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,4,6,356,0
12/22/2024,3388329772,0,0,0,0,0,34291,0,1,0,0,0,202451,12,236,0,0,0,1,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,4,7,357,0
12/23/2024,3388329772,0,0,0,0,0,32733,0,1,0,0,0,202451,12,237,0,0,0,0,1,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,5,1,358,0
12/24/2024,3388329772,0,0,0,0,0,33039,0,1,0,0,0,202451,12,238,0,0,0,0,1,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,5,2,359,0
12/25/2024,3388329772,0,0,0,0,0,32071,0,1,0,0,0,202451,12,239,0,0,1,0,1,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,5,3,360,0
12/26/2024,3388329772,0,0,0,0,0,31631,0,1,0,0,0,202451,12,240,0,0,1,0,0,0,1166400,0,1166400,cheap,,45,4.8,1,0,1,4.905882353,33.88235294,5,4,361,0
5/1/2024,3988319582,2,3,1,255100,0,67,30000,1,0,0,0,202417,5,1,0,0,0,0,0,1,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,1,3,122,0.5
5/2/2024,3988319582,0,0,0,0,0,5089,30000,1,0,0,0,202417,5,2,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,1,4,123,0
5/3/2024,3988319582,0,0,0,0,0,8849,30000,1,0,0,0,202417,5,3,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,1,5,124,0
5/4/2024,3988319582,0,0,0,0,0,11675,30000,1,0,0,0,202417,5,4,0,1,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,1,6,125,0
5/5/2024,3988319582,0,0,0,0,0,19085,25000,1,0,0,0,202418,5,5,1,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,1,7,126,0
5/6/2024,3988319582,0,0,0,0,0,8384,30000,1,0,0,0,202418,5,6,0,1,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,1,127,0
5/7/2024,3988319582,1,1,0,0,0,3710,30000,1,0,0,0,202418,5,7,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,2,128,0
5/8/2024,3988319582,0,0,0,0,0,6197,30000,1,0,0,0,202418,5,8,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,3,129,0
5/9/2024,3988319582,0,0,0,0,0,13513,30000,1,0,0,0,202418,5,9,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,4,130,0
5/10/2024,3988319582,1,4,0,0,0,49921,30000,1,0,0,0,202418,5,10,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,5,131,0
5/11/2024,3988319582,1,1,0,0,0,100000,30000,1,0,0,0,202418,5,11,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,6,132,0
5/12/2024,3988319582,0,0,0,0,0,57166,30000,1,0,0,0,202419,5,12,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,7,133,0
5/13/2024,3988319582,2,4,0,0,0,37739,30000,1,0,1,1,202419,5,13,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,1,134,0
5/14/2024,3988319582,0,0,0,0,0,25368,30000,1,0,0,0,202419,5,14,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,2,135,0
5/15/2024,3988319582,0,0,0,0,0,5099,30000,1,0,0,0,202419,5,15,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,3,136,0
5/16/2024,3988319582,2,2,0,0,0,145,25000,1,0,1,0,202419,5,16,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,4,137,0
5/17/2024,3988319582,0,0,0,0,0,3787,25000,1,0,0,0,202419,5,17,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,5,138,0
5/18/2024,3988319582,0,0,0,0,0,29,25000,1,0,0,0,202419,5,18,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,6,139,0
5/19/2024,3988319582,0,0,0,0,0,1902,25000,1,0,0,0,202420,5,19,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,7,140,0
5/20/2024,3988319582,0,0,0,0,0,8617,25000,1,0,0,0,202420,5,20,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,4,1,141,0
5/21/2024,3988319582,0,0,0,0,0,13422,25000,1,0,0,0,202420,5,21,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,4,2,142,0
5/22/2024,3988319582,0,0,0,0,0,318,25000,1,0,0,0,202420,5,22,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,4,3,143,0
5/23/2024,3988319582,0,0,0,0,0,31317,25000,1,0,0,0,202420,5,23,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,4,4,144,0
5/24/2024,3988319582,1,1,0,0,0,31361,25000,1,0,0,0,202420,5,24,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,4,5,145,0
5/25/2024,3988319582,0,0,0,0,0,34847,25000,1,0,0,0,202420,5,25,0,0,1,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,4,6,146,0
5/26/2024,3988319582,1,9,0,0,0,16606,25000,1,0,0,0,202421,5,26,0,0,1,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,4,7,147,0
5/27/2024,3988319582,0,0,0,0,0,22084,40000,1,0,0,0,202421,5,27,0,0,1,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,5,1,148,0
5/28/2024,3988319582,0,0,0,0,0,115,40000,1,0,0,0,202421,5,28,0,0,1,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,5,2,149,0
5/29/2024,3988319582,1,2,0,0,0,9083,60000,1,0,0,0,202421,5,29,0,0,1,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,5,3,150,0
5/30/2024,3988319582,0,0,0,0,0,48269,40000,1,0,0,0,202421,5,30,0,0,1,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,5,4,151,0
5/31/2024,3988319582,0,0,0,0,0,23433,40000,1,0,0,0,202421,5,31,0,0,1,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,5,5,152,0
6/1/2024,3988319582,0,0,0,0,0,3111,40000,1,0,0,0,202421,6,32,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,1,6,153,0
6/2/2024,3988319582,0,0,0,0,0,18124,40000,1,0,0,0,202422,6,33,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,1,7,154,0
6/3/2024,3988319582,0,0,0,0,0,37233,40000,1,0,0,0,202422,6,34,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,1,155,0
6/4/2024,3988319582,0,0,0,0,0,20747,40000,1,0,0,0,202422,6,35,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,2,156,0
6/5/2024,3988319582,0,0,0,0,0,20127,40000,1,0,0,0,202422,6,36,0,1,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,3,157,0
6/6/2024,3988319582,1,1,0,0,0,76107,25000,1,0,0,1,202422,6,37,1,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,4,158,0
6/7/2024,3988319582,0,0,0,0,0,47929,25000,1,0,0,0,202422,6,38,0,1,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,5,159,0
6/8/2024,3988319582,0,0,0,0,0,27890,25000,1,0,0,0,202422,6,39,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,6,160,0
6/9/2024,3988319582,0,0,0,0,0,39497,35000,1,0,0,0,202423,6,40,0,0,0,1,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,2,7,161,0
6/10/2024,3988319582,0,0,0,0,0,33166,35000,1,0,0,0,202423,6,41,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,1,162,0
6/11/2024,3988319582,0,0,0,0,0,26853,35000,1,0,0,0,202423,6,42,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,2,163,0
6/12/2024,3988319582,0,0,0,0,0,34427,35000,1,0,0,0,202423,6,43,0,0,0,0,0,0,234110,0,234110,cheap,0,1,5,1,0,0,4.9,8,3,3,164,0
